metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1788912310.5477,transparent,3633.0849235175,1788831209.8894,"AS14754 TELECOMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA","TELECOMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA",La Ceiba,North America,,Honduras,HN,,False,"TELECOMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA",15.761,-86.784,False,SERCOM de Honduras,False,Atlántida Department,success,America/Tegucigalpa,,1788830224,1788912310.5477,999,http,201.190.41.246:999,True,2363.1064891815,244,414,37.082066869301,201.190.41.246
True,1788912309.8753,elite,8817.5349118454,1788589675.2006,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788586333,1788912309.8753,30346,http,174.138.165.211:30346,False,11487.649202347,224,1716,11.546391752577,174.138.165.211
True,1788912309.6151,transparent,7190.1480007294,1714227584.3725,AS37678 BOTSWANA FIBRE NETWORKS (Proprietary) Limited,BOFINET,Gaborone,Africa,AF,Botswana,BW,,False,BOTSWANA FIBRE NETWORKS (Proprietary) Limited,-24.6437,25.9112,False,BOTSWANA FIBRE NETWORKS (Proprietary) Limited,True,Gaborone,success,Africa/Gaborone,,1788877204,1788912309.6151,8080,http,129.205.198.122:8080,False,10906.713962555,61481,603269,9.2487401278676,129.205.198.122
True,1788911702.8809,elite,2854.439547032,1750612387.8181,AS4134 CHINANET BACKBONE,CHINANET-BACKBONE,Chongqing,Asia,AS,China,CN,,False,Chinanet,29.5657,106.551,False,Fuhuayuan,True,Chongqing,success,Asia/Shanghai,,1788555905,1788912309.532,9002,http,61.186.243.6:9002,False,4217.0279026031,146151,78554,65.04127634009,61.186.243.6
True,1788912309.5088,elite,10598.264288902,1788621973.6933,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788621421,1788912309.5088,32813,http,174.138.162.35:32813,False,19143.986463547,70,1434,4.6542553191489,174.138.162.35
True,1788912096.9448,transparent,5868.9098278226,1781316243.6263,"AS22884 TOTAL PLAY TELECOMUNICACIONES, S.A.P.I. DE C.V.","TOTAL PLAY TELECOMUNICACIONES, S.A.P.I. DE C.V.",Ahome,North America,,Mexico,MX,,False,Total Play Telecomunicaciones SA De CV,25.8358,-109.1608,False,"TOTAL PLAY TELECOMUNICACIONES, S.A.P.I. DE C.V",True,Sinaloa,success,America/Mazatlan,81271,1788573114,1788912309.2288,8080,http,187.190.58.124:8080,False,3357.6438426971,20585,52063,28.335260433873,187.190.58.124
True,1788912309.168,elite,6844.4778005997,1788437744.5984,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788435328,1788912309.168,38224,http,174.138.162.37:38224,False,9882.6417922974,389,2420,13.848344606622,174.138.162.37
True,1788912303.2014,transparent,4755.076561378,1788760721.9472,AS216472 High Speed For Internet Services L.L.C,HS-SYR,Istanbul,Asia,AS,Turkey,TR,,False,High Speed For Internet Services L.L.C,41.0082,28.9784,False,Enflow B.V,True,Istanbul,success,Europe/Istanbul,34122,1788758001,1788912309.1667,8080,http,193.33.157.135:8080,False,8237.6778125763,307,808,27.533632286996,193.33.157.135
True,1788912112.001,transparent,4974.4875734815,1788667777.0011,AS38511 PT Remala Abadi,TACHYON-AS-ID,North Jakarta,Asia,AS,Indonesia,ID,,False,PT Remala Abadi,-6.1205,106.936,False,,False,Jakarta,success,Asia/Jakarta,14110,1788664430,1788912309.1538,8080,http,101.255.209.166:8080,False,6058.9504241943,416,1326,23.880597014925,101.255.209.166
True,1788912309.1107,transparent,7249.4643651794,1710702235.5189,AS17451 BIZNET NETWORKS,BIZNET-AS-AP,Jakarta,Asia,AS,Indonesia,ID,,False,BIZNET,-6.20941,106.821,False,,True,Jakarta,success,Asia/Jakarta,,1788554987,1788912309.1107,8080,http,203.142.69.67:8080,False,6418.8454151154,14866,613150,2.3671371430027,203.142.69.67
True,1788912308.933,elite,9038.9990770637,1788107872.669,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788712702,1788912308.933,33722,http,174.138.165.211:33722,False,12794.183969498,199,3124,5.9885645501053,174.138.165.211
True,1788912308.8902,elite,10980.484152726,1788071457.4193,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788673937,1788912308.8902,56742,http,174.138.162.37:56742,True,12481.252908707,323,4229,7.0957820738137,174.138.162.37
True,1788912189.2023,transparent,8389.2331132922,1752660513.3531,AS134250 Siliguri Meghrekha Net Services Pvt. Ltd.,SMNSPLB-AS-IN,Siliguri,Asia,AS,India,IN,,False,Siliguri Meghrekha Net Services Pvt. Ltd,26.7084,88.4318,False,Siliguri Meghrekha Net Services Pvt. Ltd.,True,West Bengal,success,Asia/Kolkata,734010,1788554191,1788912308.8448,83,http,103.130.70.253:83,False,4430.7882785797,15697,87858,15.158128530732,103.130.70.253
True,1788912161.0649,elite,5659.4959420218,1765114395.3549,AS31898 Oracle Corporation,ORACLE-BMC-31898,Chuncheon,Asia,AS,South Korea,KR,,True,Oracle Corporation,37.8897,127.736,False,Oracle Cloud Infrastructure (ap-chuncheon-1),True,Gangwon-do,success,Asia/Seoul,24329,1788791740,1788912308.841,80,http,158.179.162.1:80,False,8797.4059581757,46793,222984,17.345066480834,158.179.162.1
True,1788912308.8368,elite,9243.0870378618,1788619991.4718,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788617918,1788912308.8368,34571,http,174.138.165.204:34571,False,19428.766489029,139,1457,8.7092731829574,174.138.165.204
True,1788912308.6768,transparent,12252.45636143,1782227014.7987,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Hong Kong,Asia,AS,Hong Kong,HK,,True,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,False,Alibaba.com Singapore E-Commerce Private Limited,True,Kowloon,success,Asia/Hong_Kong,999077,1788794971,1788912308.6768,1080,http,8.217.144.167:1080,True,11657.211780548,4674,21126,18.116279069767,8.217.144.167
True,1788912308.5862,transparent,4810.8020632552,1787827546.306,AS42337 Respina Networks & Beyond PJSC,RESPINA-AS,Tehran,Asia,AS,Iran,IR,,False,Respina Networks & Beyond PJSC,35.6824,51.4158,False,Respina,True,Tehran,success,Asia/Tehran,,1788428802,1788912308.5862,9001,http,77.104.76.230:9001,True,1749.8383522034,2202,6085,26.571738868107,77.104.76.230
True,1788912308.4943,transparent,5529.2013360396,1753517814.5241,AS132199 Globe Telecom Inc.,GLOBE-MOBILE-5TH-GEN-AS,Iloilo City,Asia,AS,Philippines,PH,,False,GLBB,10.7019,122.5622,True,,True,Western Visayas,success,Asia/Manila,5000,1788368188,1788912308.4943,8082,http,222.127.241.158:8082,False,1906.4509868622,27475,121557,18.435637983789,222.127.241.158
True,1788912313.8181,transparent,5471.4162880103,1786230742.3044,AS28201 Companhia Itabirana Telecomunicações Ltda,Companhia Itabirana Telecomunicações Ltda,Nova Lima,South America,SA,Brazil,BR,,False,Companhia Itabirana Telecomunicações Ltda,-20.0735,-43.8957,False,Companhia Itabirana Telecomunicações Ltda,True,Minas Gerais,success,America/Sao_Paulo,34000,1788649787,1788912307.8032,8080,http,170.239.220.6:8080,True,3158.0128669739,5449,18139,23.100729184331,170.239.220.6
True,1788912307.7916,transparent,6227.2738619818,1783239062.975,AS25184 Afranet,AFRANET,Tehran,Asia,AS,Iran,IR,,False,Afranet Co,35.7332,51.4425,False,Afranet,True,Tehran,success,Asia/Tehran,,1788682536,1788912307.7916,9000,http,81.90.144.170:9000,False,3605.2227020264,16104,36873,30.398097287502,81.90.144.170
True,1788912307.7475,elite,8358.2712858915,1788755916.2129,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788752203,1788912307.7475,37444,http,174.138.162.34:37444,False,9421.9148159027,48,809,5.6009334889148,174.138.162.34
True,1788912307.7296,transparent,5162.5701888719,1783659816.6807,AS134032 INFONET COMM ENTERPRISES,ICENET-AS-IN,Tirupur,Asia,AS,India,IN,,False,Infonet Comm Enterprises,11.1067,77.3545,False,Imperial Communication Entrepreneurs PVT LTD,True,Tamil Nadu,success,Asia/Kolkata,641604,1788495093,1788912307.7296,8080,http,45.118.35.169:8080,False,4703.1419277191,12642,34498,26.817988969028,45.118.35.169
True,1788912307.7063,transparent,3983.2917295003,1781902487.4049,AS273300 TECNOLOGIAS FEM,TECNOLOGIAS FEM,Tehuacán,North America,,Mexico,MX,,False,Tecnologias FEM S.a.s De C.V,18.4292,-97.4119,False,Cogent Communications,True,Puebla,success,America/Mexico_City,75857,1788555934,1788912307.7063,8080,http,38.19.111.74:8080,False,1647.3653316498,29542,44208,40.056949152542,38.19.111.74
True,1788912307.5399,elite,15356.617689133,1788830901.8746,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788829048,1788912307.5399,38380,http,174.138.165.213:38380,False,20552.131175995,7,375,1.8324607329843,174.138.165.213
True,1788912307.1224,transparent,6329.9999636479,1786342362.3297,AS142393 PT Media Solusi Sukses,IDNIC-MEDIASOLUSISUKSES-AS-ID,Karawang,Asia,AS,Indonesia,ID,,False,PT Media Solusi Sukses,-6.3088,107.316,False,,True,West Java,success,Asia/Jakarta,41356,1788760500,1788912307.1224,1111,http,154.18.255.103:1111,False,769.56582069397,6580,17079,27.811826366288,154.18.255.103
True,1788912307.067,anonymous,6439.8765835992,1786744901.5461,AS150554 PT Jaringan Tiang Indonesia Group,IDNIC-JTIG-AS-ID,Pemalang,Asia,AS,Indonesia,ID,,False,PT Jaringan Tiang Indonesia Group,-7.0362,109.3951,False,PT Jaringan Tiang Indonesia Group,True,Central Java,success,Asia/Jakarta,52315,1788556350,1788912307.067,8083,http,103.167.156.82:8083,False,1518.0571079254,4987,14387,25.74068339011,103.167.156.82
True,1788912306.9849,elite,9295.3872994797,1788066821.7183,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788669552,1788912306.9849,33050,http,174.138.165.211:33050,False,5034.3022346497,296,4137,6.677193773968,174.138.165.211
True,1788912306.3506,transparent,7504.0252987931,1788589478.3074,AS267699 CUBOTELECOM CIA. LTDA.,CUBOTELECOM CIA. LTDA.,Shushufindi,South America,SA,Ecuador,EC,,False,Cubotelecom Cia. Ltda.,-0.18555,-76.6449,False,Cubotelecom Cia. Ltda,False,Sucumbíos,success,America/Guayaquil,,1788586333,1788912306.3506,8080,http,66.231.71.91:8080,False,6191.3368701935,410,1756,18.928901200369,66.231.71.91
True,1788912190.8352,elite,4705.7988391788,1710634592.9783,AS16276 OVH SAS,OVH,Roubaix,Europe,EU,France,FR,,True,OVH SAS,50.6924,3.20113,False,OVH,True,Hauts-de-France,success,Europe/Paris,59100,1788835609,1788912306.1448,80,http,51.75.206.209:80,False,4400.4912376404,261295,483064,35.103357385348,51.75.206.209
True,1788912134.4839,elite,5308.281200662,1785907136.3768,AS131706 PT SELARAS CITRA TERABIT,TERABIT-AS-ID,Magelang,Asia,AS,Indonesia,ID,,False,TERABIT,-7.45061,110.225,False,,True,Central Java,success,Asia/Jakarta,56117,1788326357,1788912305.7678,1080,http,103.247.15.68:1080,True,10636.499166489,6912,20448,25.263157894737,103.247.15.68
True,1788912305.6975,transparent,6176.1506912683,1787977241.2415,AS28458 IENTC S DE RL DE CV,IENTC S DE RL DE CV,San Pablo Huitzo,North America,,Mexico,MX,,False,Ientc S De RL De CV,17.2437,-96.818,False,GTT Americas,False,Oaxaca,success,America/Mexico_City,68220,1788581201,1788912305.6975,999,http,206.135.21.2:999,True,4837.5906944275,3909,4834,44.710053757292,206.135.21.2
True,1788912305.6069,transparent,5386.7778188784,1787195943.5994,AS9299 Philippine Long Distance Telephone Company,IPG-AS-AP,Tarlac City,Asia,AS,Philippines,PH,,False,Philippine Long Distance Telephone Co.,15.4805,120.6002,False,Philippine Long Distance Telephone Co,True,Central Luzon,success,Asia/Manila,2300,1788405258,1788912305.6069,8082,http,124.217.67.142:8082,False,5937.3381137848,2824,11102,20.278615539279,124.217.67.142
True,1788912305.4977,elite,11581.901280003,1788293466.8232,AS200628 BGO Cloud OOD,BGO-Cloud,Sofia,Europe,EU,Bulgaria,BG,,True,BGO Cloud OOD,42.6826,23.3223,False,BGO Cloud OOD,False,Sofia-Capital,success,Europe/Sofia,1000,1788895470,1788912305.4977,3128,http,78.142.61.77:3128,False,6220.4542160034,3487,2416,59.07165847874,78.142.61.77
True,1788912305.3208,elite,8955.8311274866,1786329239.6605,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,UCLOUD-HK-AS-AP,Hong Kong,Asia,AS,Hong Kong,HK,,True,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,22.3193,114.169,False,Ucloud Information Technology (hk) Limited,True,Kowloon,success,Asia/Hong_Kong,999077,1788747271,1788912305.3208,10808,http,165.154.20.187:10808,True,7744.0030574799,20554,12381,62.407772885988,165.154.20.187
True,1788912305.2349,transparent,5536.1983233499,1788223982.8273,AS58821 PT Lintas Jaringan Nusantara,IDNIC-LJN-AS-ID,Bogor,Asia,AS,Indonesia,ID,,False,PT Lintas Jaringan Nusantara,-6.59444,106.789,False,PT Lintas Jaringan Indonesia,False,West Java,success,Asia/Jakarta,,1788825220,1788912305.2349,8080,http,103.156.15.55:8080,True,8314.7587776184,1182,3666,24.381188118812,103.156.15.55
True,1788912304.927,transparent,5914.7666686125,1785417175.4353,AS131706 PT SELARAS CITRA TERABIT,TERABIT-AS-ID,Sleman,Asia,AS,Indonesia,ID,,False,PT SELARAS CITRA TERABIT,-7.7549,110.2909,False,Terabit,True,Yogyakarta,success,Asia/Jakarta,55551,1788438617,1788912304.927,8091,http,121.101.131.128:8091,False,2131.3211917877,8118,23563,25.624191155582,121.101.131.128
True,1788912304.746,transparent,5562.0241609933,1788471259.1546,AS210712 ISP Alliance a.s.,GRAPESC-ISP,Chomutov,Europe,EU,Czechia,CZ,,False,Grape SC V,50.4655,13.4157,False,"GRAPESC, a.s.",False,Ústí nad Labem Region,success,Europe/Prague,430 04,1788468384,1788912304.746,8080,http,217.75.208.178:8080,False,1756.4783096313,462,2405,16.114405301709,217.75.208.178
True,1788912304.6587,elite,7960.3296553595,1788367795.9874,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788366687,1788912304.6587,32681,http,174.138.162.37:32681,False,11962.386131287,169,2762,5.7659501876493,174.138.162.37
True,1788912304.5247,transparent,7391.9443502381,1788322441.2273,AS63859 PT. Eka Mas Republik,MYREPUBLIC-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,False,PT. Eka Mas Republik,-6.1716,106.5265,False,Myrepublic,False,Banten,success,Asia/Jakarta,15159,1788319962,1788912304.5247,8080,http,103.129.95.61:8080,False,15262.41517067,1045,3128,25.04193625689,103.129.95.61
True,1788912304.0118,transparent,6799.5771478724,1788106171.3863,AS136290 Country Online Services PVT LTD,COUNTRYONLINE-AS-IN,Hyderabad,Asia,AS,India,IN,,False,Country Online Services PVT LTD,17.3843,78.4583,False,Country Online Services PVT LTD,False,Telangana,success,Asia/Kolkata,500036,1788707820,1788912304.0118,83,http,103.48.70.28:83,False,775.03418922424,621,4213,12.846503930492,103.48.70.28
True,1788912303.9533,elite,2343.8486123923,1787334839.0867,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,Central Water Catchment,True,"Alibaba (US) Technology Co., Ltd.",1.35208,103.82,False,Alibaba.com LLC,True,North West,success,Asia/Singapore,858877,1788543627,1788912303.9533,3128,http,47.237.138.184:3128,False,5702.9511928558,6802,8668,43.968972204266,47.237.138.184
True,1788912303.7688,transparent,2285.4141935389,1788903803.1254,AS55676 PT Garuda Media Telematika,GARUDA-AS-ID,Bojonegoro,Asia,AS,Indonesia,ID,,False,GARUDA,-7.1502,111.882,False,,False,East Java,success,Asia/Jakarta,,1788902128,1788912303.7688,8090,http,103.105.78.143:8090,False,533.82182121277,47,35,57.317073170732,103.105.78.143
True,1788912303.564,elite,9931.0545901903,1788074367.5128,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788676492,1788912303.564,50833,http,174.138.165.203:50833,False,11052.035570145,491,4303,10.241969128077,174.138.165.203
True,1788912303.4701,elite,5616.4634292362,1770983069.095,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Clifton,North America,,United States,US,,True,"DigitalOcean, LLC",40.8364,-74.1403,False,"DigitalOcean, LLC",True,New Jersey,success,America/New_York,07014,1788553006,1788912303.4701,3128,http,167.71.245.33:3128,False,1621.5331554413,28534,233001,10.910203223278,167.71.245.33
True,1788912303.438,elite,4754.4870640012,1783661488.6113,AS16276 OVH SAS,OVH,Beauharnois,North America,,Canada,CA,,False,OVH SAS,45.3161,-73.8736,False,,True,Quebec,success,America/Toronto,J6N,1788499484,1788912303.438,80,http,151.243.236.236:80,False,3289.2229557037,33724,24897,57.528871905972,151.243.236.236
True,1788912179.9335,elite,6889.5090487602,1788419247.6768,AS263791 REFSA TELECOMUNICACIONES,REFSA TELECOMUNICACIONES,Formosa,South America,SA,Argentina,AR,,False,Refsa Telecomunicaciones,-26.189,-58.1826,False,Refsa Telecomunicaciones,False,Formosa,success,America/Argentina/Cordoba,3600,1788415383,1788912303.2007,8787,http,138.121.113.12:8787,True,1409.8336696625,991,2586,27.704780542354,138.121.113.12
True,1788912303.1449,elite,8868.7738735596,1750186584.3407,AS24641 FASTER CZ spol. s r.o.,FASTER-AS,Brno,Europe,EU,Czechia,CZ,,False,FASTER CZ spol. s r.o.,49.1953,16.6016,False,,True,South Moravian,success,Europe/Prague,602 00,1788812263,1788912303.1449,80,http,95.129.101.73:80,False,7722.9595184326,87981,40214,68.630601817544,95.129.101.73
True,1788912302.872,transparent,6300.1481932292,1710577229.9309,AS52361 ARSAT - Empresa Argentina de Soluciones Satelitales S.A.,ARSAT - Empresa Argentina de Soluciones Satelitales S.A.,Benavídez,South America,SA,Argentina,AR,,False,ARSAT - Empresa Argentina de Soluciones Satelitales S.A,-34.4152,-58.6868,False,Globalweb S.R.L,True,Buenos Aires,success,America/Argentina/Buenos_Aires,1621,1788794203,1788912302.872,999,http,181.209.125.186:999,False,2596.2307453156,47671,837042,5.3883010648651,181.209.125.186
True,1788912302.5623,elite,12466.308897292,1788476567.094,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788474808,1788912302.5623,37247,http,174.138.165.202:37247,False,14055.852651596,216,2214,8.8888888888889,174.138.165.202
True,1788912157.0276,transparent,4285.3014173587,1788819465.7068,AS151549 PT Sarana Kawan Setia,SKS-AS-ID,Wonosobo,Asia,AS,Indonesia,ID,,False,Sarana Kawan Setia,-7.35889,109.903,False,,False,Central Java,success,Asia/Jakarta,,1788817673,1788912302.5032,1080,http,103.255.132.159:1080,False,10243.320465088,242,481,33.471645919779,103.255.132.159
True,1788912302.4947,elite,10525.722045558,1788749814.6465,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788749273,1788912302.4947,9254,http,174.138.165.211:9254,False,14363.891601562,140,859,14.014014014014,174.138.165.211
True,1788912302.4787,elite,7822.472551643,1787771791.1044,AS200019 ALEXHOST SRL,AlexHost,Stockholm,Europe,EU,Sweden,SE,,True,Alexhost SRL,59.3287,18.0717,False,,True,Stockholm County,success,Europe/Stockholm,100 04,1788374057,1788912302.4787,3128,http,143.246.197.187:3128,False,1359.2145442963,1072,6497,14.163033425816,143.246.197.187
True,1788912302.4016,elite,9193.0878198839,1788102815.662,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788707016,1788912302.4016,33070,http,174.138.165.211:33070,False,4469.1259860992,327,3961,7.6259328358209,174.138.165.211
True,1788912302.26,transparent,6111.1489589008,1770280107.4716,AS152014 PT. Mitra Kita Brilian,IDNIC-MITRAKITA-ID,Garawangi,Asia,AS,Indonesia,ID,,False,PT. Mitra Kita Brilian,-6.9987,108.539,False,PT. Mitra Kita Brilian,True,West Java,success,Asia/Jakarta,,1788775698,1788912302.26,3125,http,203.175.103.9:3125,True,8397.2585201263,17699,130686,11.927755500893,203.175.103.9
True,1788912302.2586,elite,6842.8954751868,1788628697.3628,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788626219,1788912302.2586,33419,http,174.138.162.37:33419,False,13048.248052597,95,1478,6.0394151303242,174.138.162.37
True,1788912302.2369,transparent,8591.0249894457,1739712748.9537,AS142370 PT Master Star Network,IDNIC-MSN-AS-ID,Curahjati,Asia,AS,Indonesia,ID,,False,PT Master Star Network,-8.546,114.242,False,PT Ard Management Group,True,East Java,success,Asia/Jakarta,,1788553443,1788912302.2369,6080,http,103.227.187.13:6080,False,5430.1280975342,17981,131098,12.061390269589,103.227.187.13
True,1788912099.8769,transparent,12781.09544412,1749727548.6487,AS140446 PT Kingpolah Network Solutions,IDNIC-KINGPOLAH-AS-ID,Pamanukan,Asia,AS,Indonesia,ID,,False,PT Kingpolah Network Solutions,-6.28417,107.811,False,PT Kingpolah Network Solutions,True,West Java,success,Asia/Jakarta,,1788891332,1788912302.165,3125,http,103.152.232.114:3125,False,10888.327121735,5870,79279,6.8937979306862,103.152.232.114
True,1788912301.8905,transparent,6211.3957074525,1750632665.2309,AS141065 PT Arozak Bima Yudho Sangkara,IDNIC-ABYSNET-AS-ID,Karawang,Asia,AS,Indonesia,ID,,False,PT Arozak Bima Yudho Sangkara,-6.30525,107.32,False,PT Arozak Bima Yudho Sangkara,True,West Java,success,Asia/Jakarta,,1788776081,1788912301.8905,8299,http,103.155.168.99:8299,False,1227.3302078247,6145,84213,6.8007260010182,103.155.168.99
True,1788912301.6466,elite,10337.602679975,1788154901.3916,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788759481,1788912301.6466,34156,http,174.138.162.37:34156,False,8782.6855182648,214,3684,5.4899948691637,174.138.162.37
True,1788912301.3654,transparent,9118.1669603448,1787007024.8229,AS19429 ETB - Colombia,ETB - Colombia,Chía,South America,SA,Colombia,CO,,False,ETB - Colombia,4.8588,-74.0553,False,Colegio Emilio Valenzuela,True,Cundinamarca,success,America/Bogota,250001,1788820642,1788912301.3654,999,http,190.26.209.122:999,False,4455.3334712982,2195,12678,14.758286828481,190.26.209.122
True,1788912300.8168,transparent,5081.1744052426,1785400057.7889,AS267843 TCA SERVICES C.A.,TCA SERVICES C.A.,Caracas,South America,SA,Venezuela,VE,,False,TCA SERVICES C.A.,10.4873,-66.8738,False,TCA SERVICES C.A,True,Distrito Federal,success,America/Caracas,,1788423140,1788912300.8168,999,http,45.175.39.71:999,False,6006.3939094543,5506,24229,18.516899276946,45.175.39.71
True,1788912300.8094,transparent,12269.59381253,1787325398.5555,AS14956 RouterHosting LLC,ROUTERHOSTING,Dallas,North America,,United States,US,,True,RouterHosting LLC,32.7212,-96.6765,False,FranTech Solutions,True,Texas,success,America/Chicago,75217,1788532208,1788912300.8094,3128,http,172.86.89.207:3128,False,16033.721923828,4338,9219,31.998229696836,172.86.89.207
True,1788912300.7727,transparent,5987.7626647027,1738965256.7255,AS9299 Philippine Long Distance Telephone Company,IPG-AS-AP,Pasig,Asia,AS,Philippines,PH,,False,Philippine Long Distance Telephone Co.,14.5788,121.081,False,Philippine Long Distance Telephone Company,True,Metro Manila,success,Asia/Manila,1604,1788859898,1788912300.7727,8080,http,119.93.87.65:8080,True,5989.205121994,58977,533105,9.960951354711,119.93.87.65
True,1788911759.5285,elite,3990.2731668524,1788588940.955,AS36352 HostPapa,AS-COLOCROSSING,Marietta,North America,,United States,US,,True,HostPapa,33.9521,-84.5475,False,RackNerd LLC,False,Georgia,success,America/New_York,30006,1788587367,1788912300.6241,80,http,23.95.91.167:80,False,9610.17537117,4936,598,89.194073003253,23.95.91.167
True,1788912300.5999,elite,9161.9830320377,1788581313.5121,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788579070,1788912300.5999,36027,http,174.138.165.204:36027,False,14871.678352356,202,1752,10.337768679632,174.138.165.204
True,1788911879.5207,transparent,6396.1512419447,1787809370.1759,AS150552 PT Link Data Sumber Barokah,BAROKAHNET-AS-ID,Lenteng,Asia,AS,Indonesia,ID,,False,PT Link Data Sumber Barokah,-7.0623,113.4736,False,PT Link Data Sumber Barokah,True,East Java,success,Asia/Jakarta,69461,1788411060,1788912300.5857,8080,http,103.86.117.23:8080,True,2445.3117847443,3583,6087,37.052740434333,103.86.117.23
True,1788912300.3728,transparent,5705.8160962435,1781142273.4876,AS134371 CIRCLE NETWORK BANGLADESH,CIRCLENETWORK-BD,Melbourne,Oceania,OC,Australia,AU,,False,Circle Network,-37.8335,145.0012,False,,True,Victoria,success,Australia/Melbourne,3121,1788399100,1788912300.3728,8080,http,103.18.205.162:8080,False,1741.3709163666,21798,52982,29.149505215298,103.18.205.162
True,1788912300.3047,transparent,6078.6778035133,1778045594.6233,"AS24323 aamra networks limited,",AAMRA-NETWORKS-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,Gulshan,False,Aamra Networks Limited,23.7938,90.4042,False,Aamra Networks Limited,True,Dhaka Division,success,Asia/Dhaka,1212,1788325908,1788912300.3047,12331,http,182.160.127.29:12331,False,10334.972143173,22668,71575,24.052714790488,182.160.127.29
