alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1788645640.2117,transparent,6904.9014746458,1753623106.998,"AS137396 Md Zubayrul Hoque",BBARIANET-AS-AP,Nabīnagar,Asia,AS,Bangladesh,BD,,false,bbariaNet,23.805,91.1375,false,B-Baria,true,Chittagong,success,Asia/Dhaka,3410,1788270987,1788645640.2117,8080,http,103.107.79.251:8080,false,15602.635145187,11319,114993,8.961143834315,103.107.79.251
true,1788645616.7903,transparent,4952.1535712597,1783722890.6212,"AS216472 High Speed For Internet Services L.L.C",HS-SYR,Paris,Europe,EU,France,FR,,false,"High Speed For Internet Services L.L.C",48.8575,2.35138,false,ipbnb,true,Île-de-France,success,Europe/Paris,75000,1788558287,1788645640.0365,8080,http,191.44.125.6:8080,true,4737.9126548767,12323,32378,27.567615937004,191.44.125.6
true,1788645639.8582,elite,4613.4695466217,1725723163.9593,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Alibaba (US) Technology Co., Ltd.",1.35208,103.82,false,"Alibaba.com LLC",true,"North West",success,Asia/Singapore,858877,1788188263,1788645639.8582,88,http,47.237.92.86:88,false,2323.7314224243,3577,331250,1.0683128899402,47.237.92.86
true,1788645639.8574,transparent,5863.2990875926,1787904216.8692,"AS270026 RED SERVITEL, CA","RED SERVITEL, CA","El Valle","South America",SA,Venezuela,VE,,false,"RED SERVITEL, CA",10.4652,-66.9007,false,"RED SERVITEL, CA",true,"Distrito Federal",success,America/Caracas,3001,1788508325,1788645639.8574,999,http,38.172.169.17:999,true,510.06031036377,1007,4200,19.339350873824,38.172.169.17
true,1788645639.6856,elite,4882.0645874873,1783114690.2906,"AS45305 Lintas Data Prima, PT",LDP-AS-ID,Kediri,Asia,AS,Indonesia,ID,,false,"PT Lintas Data Prima",-7.81667,112.017,false,,true,"East Java",success,Asia/Jakarta,,1788557393,1788645639.6856,8080,http,43.252.107.217:8080,false,8583.4844112396,11289,37953,22.925551358596,43.252.107.217
true,1788645639.6751,transparent,5888.4969475575,1784679901.5598,"AS132199 Globe Telecom Inc.",GLOBE-MOBILE-5TH-GEN-AS,Lahug,Asia,AS,Philippines,PH,,false,"Globe Telecom",10.3099,123.893,true,,true,"Central Visayas",success,Asia/Manila,6000,1788308988,1788645639.6751,8082,http,180.190.188.173:8082,false,6154.7365188599,3459,27274,11.255002765757,180.190.188.173
true,1788645621.7132,transparent,6602.0668511846,1787838691.4902,"AS12975 PALTEL Autonomous System",PALTEL-AS,Ramallah,Asia,AS,Palestine,PS,,false,"Palestine Telecommunications Company",31.9014,35.1999,false,"Palestine Telecommunications Company",true,"Ramallah and al-Bireh Governorate",success,Asia/Hebron,,1788441509,1788645639.4005,19000,http,213.6.240.211:19000,true,530.21168708801,1917,4562,29.587899367186,213.6.240.211
true,1788645639.1888,transparent,6312.1425989246,1745985657.7133,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Machala,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-3.2656,-79.9644,false,"Negocios Y Telefonia Nedetel S.A",true,"El Oro",success,America/Guayaquil,,1788584756,1788645639.1888,8080,http,157.100.56.12:8080,false,4157.2694778442,26662,151255,14.985639371167,157.100.56.12
true,1788645639.115,transparent,4954.4026252139,1787742282.7077,"AS152775 PT Taska Sarana Nusantara",IDNIC-TASKANET-AS-ID,Tasikmalaya,Asia,AS,Indonesia,ID,,false,"PT Taska Sarana Nusantara",-7.2061,108.1219,false,"PT Taska Sarana Nusantara",true,"West Java",success,Asia/Jakarta,46175,1788346785,1788645639.115,2022,http,160.19.146.221:2022,false,5547.6703643799,2406,5137,31.897123160546,160.19.146.221
true,1788645639.0383,transparent,5900.5526561429,1786359300.4835,"AS43370 OBIT-telecommunications, LLC",OBIT-KZ-AS,Urzhar,Asia,AS,Kazakhstan,KZ,,false,"Obit Telecommunications",46.1994,81.0187,false,Kasit,false,"East Kazakhstan",success,Asia/Almaty,,1788172595,1788645639.0383,8080,http,37.221.202.27:8080,false,6016.8297290802,5692,15704,26.60310338381,37.221.202.27
true,1788645638.6536,transparent,7668.9725690307,1788621035.16,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Pune,Asia,AS,India,IN,,true,"Microsoft Corporation",18.5144,73.864235,false,"Microsoft Azure Cloud (centralindia)",false,Maharashtra,success,Asia/Kolkata,411001,1788617746,1788645638.6536,3131,http,20.40.43.171:3131,true,500.64325332642,240,91,72.507552870091,20.40.43.171
true,1788645611.0769,transparent,6886.956273293,1788570369.571,"AS270026 RED SERVITEL, CA","RED SERVITEL, CA","El Valle","South America",SA,Venezuela,VE,,false,"RED SERVITEL, CA",10.4652,-66.9007,false,"RED SERVITEL, CA",false,"Distrito Federal",success,America/Caracas,3001,1788569187,1788645638.4818,999,http,38.172.169.89:999,false,5650.2921581268,49,392,11.111111111111,38.172.169.89
true,1788645638.4334,elite,1992.3285422311,1781655129.7055,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,"Hetzner Online GmbH",true,Uusimaa,success,Europe/Helsinki,00221,1788308331,1788645638.4334,18080,http,65.109.65.238:18080,false,10086.478471756,9022,49066,15.531607216637,65.109.65.238
true,1788645638.1651,elite,11880.792404215,1788079759.9837,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788076975,1788645638.1651,51861,http,174.138.162.36:51861,false,1992.3417568207,432,2749,13.580635020434,174.138.162.36
true,1788645638.1593,transparent,11476.240875321,1788332412.7439,"AS216139 Iron Hosting Centre LTD",IRONHOST,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Iron Hosting Centre LTD",52.3716,4.8883,false,"Iron Hosting Centre LTD",false,"North Holland",success,Europe/Amsterdam,1012,1788330772,1788645638.1593,3128,http,178.217.101.168:3128,true,12994.117021561,1563,1320,54.214360041623,178.217.101.168
true,1788645638.0088,elite,2955.4252167308,1784004084.5486,"AS48359 Hesabgar Pardaz Gharb PJSC",Hesabgar-AS,Tehran,Asia,AS,Iran,IR,,false,HESABGAR-T,35.6824,51.4158,false,,true,Tehran,success,Asia/Tehran,,1788235715,1788645638.0088,8085,http,185.212.195.34:8085,false,7805.7050704956,29785,23387,56.016324381253,185.212.195.34
true,1788645637.9752,transparent,5784.4824931194,1779157841.2517,"AS45305 Lintas Data Prima, PT",LDP-AS-ID,Temanggung,Asia,AS,Indonesia,ID,,false,"PT Lintas Data Prima",-7.31917,110.193,false,,true,"Central Java",success,Asia/Jakarta,,1788228070,1788645637.9752,8080,http,43.252.106.147:8080,false,1203.74751091,20217,64587,23.839677373709,43.252.106.147
true,1788645637.4947,elite,9018.8439914158,1788626612.3557,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788625429,1788645637.4947,37658,http,174.138.162.37:37658,false,13568.63951683,7,89,7.2916666666667,174.138.162.37
true,1788645637.3271,transparent,6071.9877279544,1779402734.7747,"AS149670 PT Siber Tech Indonesia",IDNIC-SIBERTECH-AS-ID,Cisaat,Asia,AS,Indonesia,ID,,false,"PT Siber Tech Indonesia",-6.2923,105.972,false,"PT Siber Tech Indonesia",true,Banten,success,Asia/Jakarta,,1788472421,1788645637.3271,8181,http,103.184.67.117:8181,false,1527.8527736664,23779,61579,27.85796293259,103.184.67.117
true,1788645637.0474,elite,8408.054750074,1788439525.9547,"AS44259 Ultahost, Inc.",ULTAHOST-AP-AS,Mumbai,Asia,AS,India,IN,,true,"LEARNSOCIAL.COM INDIA PRIVATE LIMITED",19.0748,72.8856,false,,true,Maharashtra,success,Asia/Kolkata,400017,1788438691,1788645637.0474,3129,http,103.26.10.23:3129,false,16109.728813171,88,1038,7.8152753108348,103.26.10.23
true,1788645637.045,transparent,6264.7158258502,1710700943.9026,"AS15895 ""Kyivstar"" PJSC",KSNET-AS,Kyiv,Europe,EU,Ukraine,UA,,false,"Kyivstar UA",50.4501,30.5234,false,"Kyivstar LLC",true,"Kyiv City",success,Europe/Kiev,01000,1788206065,1788645637.045,41890,http,134.249.185.223:41890,false,1726.1037826538,56444,596651,8.6425405186076,134.249.185.223
true,1788645636.8607,elite,5709.0371714992,1787826447.5506,"AS36958 Cable & Wireless (Seychelles) Ltd",CWSeychelles-AS,Victoria,Africa,AF,Seychelles,SC,,false,CWS-DIB,-4.616,55.4461,true,,true,"La Rivière Anglaise",success,Indian/Mahe,,1788428849,1788645636.8607,88,http,41.86.55.240:88,true,5568.9206123352,1804,4651,27.947327652982,41.86.55.240
true,1788645636.7929,transparent,6036.0487842422,1784445498.4377,"AS272112 TELECABLE DOMINICANO, S.A.","TELECABLE DOMINICANO, S.A.","Santo Domingo Oeste","North America",NA,"Dominican Republic",DO,,false,"TELECABLE DOMINICANO, S.A.",18.5,-70,false,"Telecable Dominicano S.A",true,"Santo Domingo Province",success,America/Santo_Domingo,10212,1788073531,1788645636.7929,999,http,149.2.83.155:999,false,10417.998313904,2761,29220,8.633250992777,149.2.83.155
true,1788645636.7358,elite,1434.6552245581,1787441852.1747,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6924,3.20113,false,"OVH SAS",true,Hauts-de-France,success,Europe/Paris,59100,1788044680,1788645636.7358,1036,http,37.187.92.9:1036,false,1371.1373806,796,7570,9.5147023667224,37.187.92.9
true,1788645636.6997,anonymous,5971.6690628257,1776675752.2148,"AS23953 PT ARTHA TELEKOMINDO",SCBDNET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"Sudirman Central Business District",-6.21462,106.845,false,,true,Jakarta,success,Asia/Jakarta,,1788502904,1788645636.6997,8080,http,115.85.88.18:8080,true,2279.1013717651,17510,47714,26.845946277444,115.85.88.18
true,1788645636.6576,elite,7675.1662974083,1782105219.234,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6924,3.20113,false,OVH,true,Hauts-de-France,success,Europe/Paris,59100,1788151511,1788645636.6576,30007,http,217.182.195.221:30007,false,14353.771209717,32049,38293,45.561684342214,217.182.195.221
true,1788645636.4455,transparent,6014.0720367767,1767659896.2328,"AS265614 META NETWORKS SA DE CV","META NETWORKS SA DE CV",Zapopan,"North America",NA,Mexico,MX,,false,"Meta Networks SA De CV",20.7972,-103.471,false,"Meta Networks SA De CV",true,Jalisco,success,America/Mexico_City,45200,1788309520,1788645636.4455,999,http,45.190.76.17:999,false,10529.016494751,11361,80583,12.356434351344,45.190.76.17
true,1788645636.1475,elite,1278.4534698508,1783491608.5128,"AS131516 Jinhua Weian InfoTech Co., Ltd",JHWA,Hangzhou,Asia,AS,China,CN,"Binjiang Qu",false,JHWA,30.1868,120.196,false,"Jinhua Weian InfoTech Co., Ltd",true,Zhejiang,success,Asia/Shanghai,310000,1788329942,1788645636.1475,17981,http,116.196.150.180:17981,false,879.95028495789,76595,5804,92.956225196908,116.196.150.180
true,1788645636.0542,transparent,6799.4202842017,1784966811.4847,"AS262186 TV AZTECA SUCURSAL COLOMBIA","TV AZTECA SUCURSAL COLOMBIA",Palestina,"South America",SA,Colombia,CO,,false,"Cogent Communications",1.72362,-76.134,false,"Azteca Comunicaciones Colombia S. A. S",true,"Huila Department",success,America/Bogota,,1788593408,1788645636.0542,999,http,209.14.115.222:999,false,9947.9994773865,5406,25162,17.68516095263,209.14.115.222
true,1788645635.9198,elite,8152.0919374057,1788584937.4312,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788582800,1788645635.9198,36038,http,174.138.165.210:36038,false,2661.3607406616,56,313,15.176151761518,174.138.165.210
true,1788645635.4891,transparent,6181.0930735385,1786256236.8986,"AS141083 PT Filltech Antar Nusa",IDNIC-FILLTECH-AS-ID,Batam,Asia,AS,Indonesia,ID,,false,"PT Filltech Antar Nusa",1.0265,103.9259,false,"PT Filltech Antar Nusa",true,"Riau Islands",success,Asia/Jakarta,29439,1788068920,1788645635.4891,8090,http,103.156.57.251:8090,false,6175.6508350372,6411,16392,28.114721747139,103.156.57.251
true,1788645635.4015,transparent,6860.2444616473,1776269096.4005,"AS265125 V. GRAZIOLI & CIA. LTDA. - ME","V. GRAZIOLI CIA. LTDA. - ME",Ubiratã,"South America",SA,Brazil,BR,,false,"V. GRAZIOLI & CIA. LTDA. - ME",-24.5024,-53.0166,false,"V. GRAZIOLI & CIA. LTDA. - ME",true,Paraná,success,America/Sao_Paulo,85440,1788363992,1788645635.4015,8589,http,143.208.84.2:8589,false,2772.4328041077,14747,84123,14.915545666026,143.208.84.2
true,1788645635.3768,elite,5322.6714042517,1788625396.3131,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788624610,1788645635.3768,30787,http,174.138.165.202:30787,false,8207.5002193451,26,104,20,174.138.165.202
true,1788645635.3417,elite,10624.494494262,1788086899.4082,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",false,Arizona,success,America/Phoenix,85001,1788085877,1788645635.3417,8250,http,174.138.165.203:8250,false,9466.3987159729,380,2888,11.627906976744,174.138.165.203
true,1788645635.3304,elite,8265.3043829665,1788170844.0961,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788170310,1788645635.3304,33831,http,174.138.165.204:33831,false,3542.7215099335,196,2338,7.7348066298343,174.138.165.204
true,1788645635.2793,transparent,9474.0663236535,1783535936.6396,"AS15830 Equinix (EMEA) Acquisition Enterprises B.V.",Equinix,"São Paulo","South America",SA,Brazil,BR,,true,"Equinix (EMEA) Acquisition Enterprises B.V.",-23.5475,-46.6361,false,"Equinix Brasil",true,"São Paulo",success,America/Sao_Paulo,01323,1788372454,1788645635.2793,3128,http,201.20.42.46:3128,false,15058.312416077,46764,17848,72.376648300625,201.20.42.46
true,1788645635.2014,transparent,6816.9097064697,1788596940.2132,"AS27951 Media Commerce Partners S.A","Media Commerce Partners S.A",Medellín,"South America",SA,Colombia,CO,,false,"Media Commerce Partners S.A",6.2529,-75.5646,false,"Ospina Comunicaciones De Colombia",true,Antioquia,success,America/Bogota,050001,1788594016,1788645635.2014,999,http,190.14.225.184:999,true,619.23050880432,97,256,27.478753541076,190.14.225.184
true,1788645635.1792,transparent,4607.0073838655,1786268695.1766,"AS8452 TE-AS",TE-AS,Cairo,Africa,AF,Egypt,EG,,false,"TE Data",30.0507,31.2489,false,"TE Data",false,"Cairo Governorate",success,Africa/Cairo,,1788080409,1788645635.1792,8080,http,196.219.64.253:8080,false,1778.0344486237,9050,15198,37.322665786869,196.219.64.253
true,1788645635.1096,transparent,5760.8899849775,1780189224.0689,"AS269891 TELECOM.CORPORATIVAS TELECORP,C.A","TELECOM.CORPORATIVAS TELECORP,C.A",Caracas,"South America",SA,Venezuela,VE,,false,"TELECOM.CORPORATIVAS TELECORP, C.A",10.488,-66.8792,false,"Telecom Corporativa TELECORP",true,"Distrito Federal",success,America/Caracas,,1788225177,1788645635.1096,999,http,45.190.85.1:999,false,1683.7298870087,8503,36773,18.780369290573,45.190.85.1
true,1788645635.0884,transparent,11614.03523116,1780196191.3542,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,"Santa Clara","North America",NA,"United States",US,,true,"Shenzhen Tencent Computer Systems Company Limited",37.353,-121.9544,false,"Tencent Cloud Computing (Beijing) Co., Ltd",true,California,success,America/Los_Angeles,95052,1788058751,1788645635.0884,8080,http,43.162.115.85:8080,false,16610.384225845,23228,53916,30.109924297418,43.162.115.85
true,1788645635.0844,transparent,6921.2586731332,1710577059.487,"AS4007 Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, Nepal",SUBISU-CABLENET-AS-AP,Kathmandu,Asia,AS,Nepal,NP,,false,"Subisu Cablenet",27.7108,85.3251,false,,true,"Bagmati Province",success,Asia/Kathmandu,,1788424499,1788645635.0844,32650,http,110.34.1.180:32650,false,3993.613243103,70943,690741,9.313967472075,110.34.1.180
true,1788645626.9721,transparent,6552.7000688687,1787937177.8613,"AS32098 Transtelco Inc",TRANSTELCO-INC,Reynosa,"North America",NA,Mexico,MX,,false,"Transtelco Inc",26.0255,-98.3953,false,"IP Matrix, S.A. de C.V",true,Tamaulipas,success,America/Matamoros,88715,1788540451,1788645635.0829,2024,http,187.249.37.227:2024,false,585.02268791199,1222,3909,23.816020268953,187.249.37.227
true,1788645634.9048,transparent,7427.8817540391,1778032485.3413,"AS272106 CORPORACION TARAZONA CATV S.A.C.","CORPORACION TARAZONA CATV S.A.C.",Lima,"South America",SA,Peru,PE,,false,"Corporacion Tarazona Catv S.A.C",-12.046,-77.0305,false,"Corporacion Tarazona Catv S.A.C",true,"Lima Province",success,America/Lima,,1788170728,1788645634.9048,999,http,38.224.231.81:999,false,2798.2733249664,8303,27595,23.129422251936,38.224.231.81
true,1788645634.4435,transparent,6650.5331571627,1778141546.657,"AS142399 PT Zona Kolektif Indonesia",IDNIC-ZKI-AS-ID,Sleman,Asia,AS,Indonesia,ID,,false,"PT Zona Kolektif Indonesia",-7.71556,110.356,false,"PT Zona Kolektif Indonesia",true,Yogyakarta,success,Asia/Jakarta,,1788422844,1788645634.4435,8080,http,103.171.255.108:8080,true,613.33012580872,19579,69748,21.918344957292,103.171.255.108
true,1788645634.3385,transparent,5463.3968928889,1785794651.4761,"AS153986 PT Network Bumi Saridin",IDNIC-NBS-ID,Guyangan,Asia,AS,Indonesia,ID,,false,"PT Network Bumi Saridin",-6.8643,111.12,false,"PT Network Bumi Saridin",true,"Central Java",success,Asia/Jakarta,,1788211368,1788645634.3385,8080,http,165.99.194.184:8080,false,3808.5560798645,6454,19878,24.510101777305,165.99.194.184
true,1788645634.3101,transparent,6036.198338784,1784896903.6452,"AS135607 Infinivan Incorporated",INFINIVAN-AS-AP,"Cebu City",Asia,AS,Philippines,PH,,false,"Infinivan Incorporated",10.3099,123.893,false,"Infinivan Wholesale",true,"Central Visayas",success,Asia/Manila,6000,1788525911,1788645634.3101,8087,http,126.209.110.96:8087,false,9229.5863628387,8548,24721,25.693588626048,126.209.110.96
true,1788645634.2447,anonymous,11226.859449141,1776086276.3626,"AS20473 The Constant Company, LLC",AS-VULTR,Sydney,Oceania,OC,Australia,AU,,true,Choopa,-33.8978,151.1899,false,"Vultr Holdings, LLC",true,"New South Wales",success,Australia/Sydney,2015,1788223055,1788645634.2447,80,http,45.63.26.240:80,true,10267.561435699,6165,19400,24.115000977899,45.63.26.240
true,1788645634.2389,elite,5097.7130449178,1779117028.5154,"AS45766 Triangle Services Limited.",TRIANGLESERVICES,Dhaka,Asia,AS,Bangladesh,BD,Motijheel,false,"Md Ziaul Huque",23.7315,90.4111,false,,true,"Dhaka Division",success,Asia/Dhaka,1000,1788189436,1788645634.2389,14158,http,103.113.152.73:14158,false,2613.8622760773,29730,62049,32.393031085542,103.113.152.73
true,1788645634.0924,transparent,6090.0534566834,1769640666.0637,"AS270187 2M INGENIERIA Y SERVICIOS EN TELECOMUNICACIONES S.A. DE C.V.","2M INGENIERIA Y SERVICIOS EN TELECOMUNICACIONES S.A. DE C.V.",Puruándiro,"North America",NA,Mexico,MX,,false,"2M INGENIERIA Y SERVICIOS EN TELECOMUNICACIONES",20.1157,-101.5281,false,"2M INGENIERIA Y SERVICIOS EN TELECOMUNICACIONES S.A. DE C.V",true,Michoacán,success,America/Mexico_City,58500,1788392361,1788645634.0924,999,http,45.174.56.21:999,true,2442.2459602356,47256,256950,15.534210370604,45.174.56.21
true,1788645631.3159,elite,9207.6075926594,1788024293.8765,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,true,Arizona,success,America/Phoenix,85001,1788626205,1788645633.7429,8104,http,174.138.162.35:8104,true,13861.038208008,174,2384,6.8021892103206,174.138.162.35
true,1788645633.6534,transparent,5757.0655262616,1778218468.7142,"AS131706 PT SELARAS CITRA TERABIT",TERABIT-AS-ID,Sleman,Asia,AS,Indonesia,ID,,false,"PT SELARAS CITRA TERABIT",-7.7549,110.2909,false,Terabit,true,Yogyakarta,success,Asia/Jakarta,55551,1788499236,1788645633.6534,8080,http,121.101.131.244:8080,false,1410.4104042053,21928,68914,24.138614297351,121.101.131.244
true,1788645633.5087,elite,8865.5877296741,1788423059.351,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,"Secured Servers LLC",true,Arizona,success,America/Phoenix,85001,1788468198,1788645633.5087,31757,http,174.138.165.204:31757,false,9942.6839351654,65,1019,5.9963099630996,174.138.165.204
true,1788645633.1173,transparent,5822.4732488523,1781403960.3443,"AS26077 Nextlink Broadband",NEXTLINK-TEXAS,Weatherford,"North America",NA,"United States",US,,false,"Nextlink Broadband",32.7566,-97.7906,false,"Nextlink Broadband",true,Texas,success,America/Chicago,76086,1788054155,1788645633.1173,8080,http,142.147.119.181:8080,true,6851.9430160522,17060,50723,25.168552586932,142.147.119.181
true,1788645633.0749,transparent,6367.1628354127,1788329328.2316,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Cebu City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",10.3099,123.893,false,"Philippine Long Distance Telephone Company",false,"Central Visayas",success,Asia/Manila,6000,1788327237,1788645633.0749,9999,http,49.148.99.221:9999,false,15474.240064621,579,1671,25.733333333333,49.148.99.221
true,1788645632.9106,transparent,8778.9477178196,1783369351.3205,"AS137633 Gigaline Teleservices Opc Private Limited",GIGALINE-AS,Lohogaon,Asia,AS,India,IN,,false,"Gigaline Teleservices Opc Private Limited",18.5992,73.927,false,"Caltek Systems LLP",true,Maharashtra,success,Asia/Kolkata,,1788206032,1788645632.9106,82,http,103.171.55.34:82,false,11609.062194824,6495,36694,15.038551483017,103.171.55.34
true,1788645632.763,elite,5244.794643343,1710580271.7873,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,"Council Bluffs","North America",NA,"United States",US,,true,"Google LLC",41.2619,-95.8608,false,"Google Cloud (us-central1)",true,Iowa,success,America/Chicago,,1788553023,1788645632.763,80,http,34.122.187.196:80,false,2569.637298584,224044,424788,34.530356086013,34.122.187.196
true,1788645632.7111,transparent,6371.4810449215,1750609433.188,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Quito,"South America",SA,Ecuador,EC,,false,"Ufinet Panama S.A.",-0.2309,-78.5211,false,,true,Pichincha,success,America/Guayaquil,,1788364736,1788645632.7111,999,http,177.234.217.236:999,false,10242.768287659,117612,244058,32.519147288965,177.234.217.236
true,1788645632.7055,transparent,5798.7944076919,1787398512.7564,"AS4788 TM TECHNOLOGY SERVICES SDN. BHD.",TTSSB-MY,"Kuala Lumpur",Asia,AS,Malaysia,MY,,false,"TM TECHNOLOGY SERVICES SDN BHD",3.1408,101.6852,false,"Adsl Streamyx",true,"Kuala Lumpur",success,Asia/Kuala_Lumpur,50515,1788607325,1788645632.7055,8080,http,175.138.75.83:8080,false,1491.1756515503,2936,8014,26.812785388128,175.138.75.83
true,1788645632.6809,transparent,6539.3561330838,1739275251.864,"AS135718 DISHAWAVES INFONET PVT. LTD",DISHAWAVESINFONET-AS,Surat,Asia,AS,India,IN,,false,"Vaidik Netsol OPC PVT LTD",21.1981,72.8298,false,"Vaidik Netsol OPC PVT LTD",true,Gujarat,success,Asia/Kolkata,395007,1788273957,1788645632.6809,83,http,103.174.145.97:83,false,2882.8406333923,33826,535811,5.9381676400936,103.174.145.97
true,1788645632.6372,transparent,4144.5155864795,1785966519.6305,"AS8400 TELEKOM SRBIJA a.d.",TELEKOM-AS,Belgrade,Europe,EU,Serbia,RS,,false,"TELEKOM SRBIJA a.d.",44.8046,20.4637,false,"Telekom BB",true,Belgrade,success,Europe/Belgrade,,1788384417,1788645632.6372,8080,http,212.200.223.89:8080,true,8978.5180091858,11877,16828,41.376066887302,212.200.223.89
true,1788645632.6087,transparent,6810.3130698333,1785995571.8748,"AS37157 Benwest Internet Services ta Imagine IPS",IMAGINE,"Kempton Park",Africa,AF,"South Africa",ZA,,false,"Imagine IPS",-26.1,28.25,false,,true,Gauteng,success,Africa/Johannesburg,1619,1788411679,1788645632.6087,8005,http,41.78.38.197:8005,false,4539.473772049,7379,17769,29.342293621759,41.78.38.197
true,1788645632.501,transparent,6443.1757319076,1777629904.5981,"AS136873 MEGADATA-ISP",MEGADATA-AS-ID,Taman,Asia,AS,Indonesia,ID,,false,MEGADATA-ISP,-6.91391,109.41,false,"CV Sampurno",true,"Central Java",success,Asia/Jakarta,,1788515032,1788645632.501,3125,http,103.165.157.50:3125,false,10484.270572662,8877,74028,10.707436222182,103.165.157.50
true,1788645632.4574,transparent,6272.8255701285,1750659399.6026,"AS27947 Telconet S.A","Telconet S.A",Ambato,"South America",SA,Ecuador,EC,,false,"Telconet S.A",-1.2484,-78.6133,false,"Telconet S.A",true,"Tungurahua Province",success,America/Guayaquil,,1788564132,1788645632.4574,999,http,190.95.132.190:999,false,3423.5708713531,19932,140294,12.439928600851,190.95.132.190
true,1788645632.3699,elite,7416.7728437504,1788081305.9911,"AS20454 SECURED SERVERS LLC",SSASN2,Phoenix,"North America",NA,"United States",US,,true,"Secured Servers LLC",33.4532,-112.0748,false,InternetXS,false,Arizona,success,America/Phoenix,85001,1788079518,1788645632.3699,54007,http,174.138.162.35:54007,false,2401.9491672516,357,2629,11.955793703952,174.138.162.35
true,1788645632.2469,transparent,5838.8871527734,1783205977.4883,"AS139972 PT. Putra Lebak Banten",PLBNET-AS-ID,Kresek,Asia,AS,Indonesia,ID,,false,PLBNET,-6.13139,106.38,false,,true,"West Java",success,Asia/Jakarta,,1788043902,1788645632.2469,8080,http,103.147.247.169:8080,false,503.98445129395,11309,37046,23.387447006514,103.147.247.169
true,1788645631.7727,elite,8241.3072028667,1758834146.476,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6924,3.20113,false,"VPS static ips",true,Hauts-de-France,success,Europe/Paris,59100,1788171807,1788645631.7727,80,http,37.59.110.73:80,true,12883.291959763,36630,294487,11.062554927714,37.59.110.73
true,1788645631.7544,transparent,5796.1669014979,1762473049.1945,"AS138130 PT PHATRIA INTI PERSADA",PHATRIASULUNG-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT PHATRIA INTI PERSADA",-6.2808,106.9835,false,,true,"West Java",success,Asia/Jakarta,17330,1788485289,1788645631.7544,8080,http,103.133.25.119:8080,false,3507.2588920593,47046,311203,13.1322069287,103.133.25.119
